Train Epoch: [1/5] Iters:[4750/10009] transplant_loss 1.6638, rec_loss 0.0365, quant_error 0.1867,
Train Epoch: [1/5] Iters:[4760/10009] transplant_loss 1.6647, rec_loss 0.0369, quant_error 0.1868,
Train Epoch: [1/5] Iters:[4770/10009] transplant_loss 1.6668, rec_loss 0.0376, quant_error 0.1871,
Train Epoch: [1/5] Iters:[4780/10009] transplant_loss 1.6708, rec_loss 0.0376, quant_error 0.1876,
Train Epoch: [1/5] Iters:[4790/10009] transplant_loss 1.6728, rec_loss 0.0378, quant_error 0.1878,
Train Epoch: [1/5] Iters:[4800/10009] transplant_loss 1.6750, rec_loss 0.0380, quant_error 0.1881,
Train Epoch: [1/5] Iters:[4810/10009] transplant_loss 1.6760, rec_loss 0.0375, quant_error 0.1882,
Train Epoch: [1/5] Iters:[4820/10009] transplant_loss 1.6766, rec_loss 0.0373, quant_error 0.1883,
Train Epoch: [1/5] Iters:[4830/10009] transplant_loss 1.6738, rec_loss 0.0371, quant_error 0.1880,
Train Epoch: [1/5] Iters:[4840/10009] transplant_loss 1.6718, rec_loss 0.0367, quant_error 0.1877,
Train Epoch: [1/5] Iters:[4850/10009] transplant_loss 1.6699, rec_loss 0.0366, quant_error 0.1875,
Train Epoch: [1/5] Iters:[4860/10009] transplant_loss 1.6695, rec_loss 0.0368, quant_error 0.1875,
Train Epoch: [1/5] Iters:[4870/10009] transplant_loss 1.6698, rec_loss 0.0363, quant_error 0.1875,
Train Epoch: [1/5] Iters:[4880/10009] transplant_loss 1.6734, rec_loss 0.0361, quant_error 0.1878,
Train Epoch: [1/5] Iters:[4890/10009] transplant_loss 1.6753, rec_loss 0.0363, quant_error 0.1881,
Train Epoch: [1/5] Iters:[4900/10009] transplant_loss 1.6740, rec_loss 0.0364, quant_error 0.1879,
Train Epoch: [1/5] Iters:[4910/10009] transplant_loss 1.6716, rec_loss 0.0362, quant_error 0.1877,
Train Epoch: [1/5] Iters:[4920/10009] transplant_loss 1.6678, rec_loss 0.0367, quant_error 0.1872,
Train Epoch: [1/5] Iters:[4930/10009] transplant_loss 1.6624, rec_loss 0.0368, quant_error 0.1866,
Train Epoch: [1/5] Iters:[4940/10009] transplant_loss 1.6571, rec_loss 0.0369, quant_error 0.1860,
Train Epoch: [1/5] Iters:[4950/10009] transplant_loss 1.6550, rec_loss 0.0367, quant_error 0.1857,
Train Epoch: [1/5] Iters:[4960/10009] transplant_loss 1.6548, rec_loss 0.0368, quant_error 0.1857,
Train Epoch: [1/5] Iters:[4970/10009] transplant_loss 1.6563, rec_loss 0.0358, quant_error 0.1859,
Train Epoch: [1/5] Iters:[4980/10009] transplant_loss 1.6568, rec_loss 0.0362, quant_error 0.1860,
Train Epoch: [1/5] Iters:[4990/10009] transplant_loss 1.6583, rec_loss 0.0360, quant_error 0.1862,
Train Epoch: [1/5] Iters:[5000/10009] transplant_loss 1.6582, rec_loss 0.0357, quant_error 0.1862,
Train Epoch: [1/5] Iters:[5010/10009] transplant_loss 1.6557, rec_loss 0.0358, quant_error 0.1859,
Train Epoch: [1/5] Iters:[5020/10009] transplant_loss 1.6533, rec_loss 0.0361, quant_error 0.1857,
Train Epoch: [1/5] Iters:[5030/10009] transplant_loss 1.6504, rec_loss 0.0356, quant_error 0.1854,
Train Epoch: [1/5] Iters:[5040/10009] transplant_loss 1.6498, rec_loss 0.0366, quant_error 0.1854,
Train Epoch: [1/5] Iters:[5050/10009] transplant_loss 1.6489, rec_loss 0.0370, quant_error 0.1852,
Train Epoch: [1/5] Iters:[5060/10009] transplant_loss 1.6503, rec_loss 0.0370, quant_error 0.1854,
Train Epoch: [1/5] Iters:[5070/10009] transplant_loss 1.6479, rec_loss 0.0370, quant_error 0.1851,
Train Epoch: [1/5] Iters:[5080/10009] transplant_loss 1.6479, rec_loss 0.0371, quant_error 0.1852,
Train Epoch: [1/5] Iters:[5090/10009] transplant_loss 1.6445, rec_loss 0.0366, quant_error 0.1847,
Train Epoch: [1/5] Iters:[5100/10009] transplant_loss 1.6439, rec_loss 0.0364, quant_error 0.1847,
Train Epoch: [1/5] Iters:[5110/10009] transplant_loss 1.6420, rec_loss 0.0362, quant_error 0.1845,
Train Epoch: [1/5] Iters:[5120/10009] transplant_loss 1.6417, rec_loss 0.0362, quant_error 0.1844,
Train Epoch: [1/5] Iters:[5130/10009] transplant_loss 1.6426, rec_loss 0.0362, quant_error 0.1845,
Train Epoch: [1/5] Iters:[5140/10009] transplant_loss 1.6436, rec_loss 0.0357, quant_error 0.1846,
Train Epoch: [1/5] Iters:[5150/10009] transplant_loss 1.6430, rec_loss 0.0355, quant_error 0.1845,
Train Epoch: [1/5] Iters:[5160/10009] transplant_loss 1.6439, rec_loss 0.0357, quant_error 0.1847,
Train Epoch: [1/5] Iters:[5170/10009] transplant_loss 1.6458, rec_loss 0.0358, quant_error 0.1849,
Train Epoch: [1/5] Iters:[5180/10009] transplant_loss 1.6454, rec_loss 0.0354, quant_error 0.1849,
Train Epoch: [1/5] Iters:[5190/10009] transplant_loss 1.6444, rec_loss 0.0355, quant_error 0.1848,
Train Epoch: [1/5] Iters:[5200/10009] transplant_loss 1.6429, rec_loss 0.0355, quant_error 0.1846,
Train Epoch: [1/5] Iters:[5210/10009] transplant_loss 1.6399, rec_loss 0.0353, quant_error 0.1842,
Train Epoch: [1/5] Iters:[5220/10009] transplant_loss 1.6385, rec_loss 0.0357, quant_error 0.1841,
Train Epoch: [1/5] Iters:[5230/10009] transplant_loss 1.6333, rec_loss 0.0360, quant_error 0.1835,
Train Epoch: [1/5] Iters:[5240/10009] transplant_loss 1.6313, rec_loss 0.0358, quant_error 0.1833,
Train Epoch: [1/5] Iters:[5250/10009] transplant_loss 1.6304, rec_loss 0.0356, quant_error 0.1832,
Train Epoch: [1/5] Iters:[5260/10009] transplant_loss 1.6294, rec_loss 0.0357, quant_error 0.1831,
Train Epoch: [1/5] Iters:[5270/10009] transplant_loss 1.6279, rec_loss 0.0353, quant_error 0.1829,
Train Epoch: [1/5] Iters:[5280/10009] transplant_loss 1.6297, rec_loss 0.0350, quant_error 0.1831,
Train Epoch: [1/5] Iters:[5290/10009] transplant_loss 1.6325, rec_loss 0.0349, quant_error 0.1835,
Train Epoch: [1/5] Iters:[5300/10009] transplant_loss 1.6327, rec_loss 0.0349, quant_error 0.1835,
Train Epoch: [1/5] Iters:[5310/10009] transplant_loss 1.6320, rec_loss 0.0347, quant_error 0.1834,
Train Epoch: [1/5] Iters:[5320/10009] transplant_loss 1.6323, rec_loss 0.0348, quant_error 0.1834,
Train Epoch: [1/5] Iters:[5330/10009] transplant_loss 1.6328, rec_loss 0.0351, quant_error 0.1836,
Train Epoch: [1/5] Iters:[5340/10009] transplant_loss 1.6292, rec_loss 0.0354, quant_error 0.1832,
Train Epoch: [1/5] Iters:[5350/10009] transplant_loss 1.6293, rec_loss 0.0359, quant_error 0.1832,
Train Epoch: [1/5] Iters:[5360/10009] transplant_loss 1.6299, rec_loss 0.0365, quant_error 0.1833,
Train Epoch: [1/5] Iters:[5370/10009] transplant_loss 1.6283, rec_loss 0.0366, quant_error 0.1831,
Train Epoch: [1/5] Iters:[5380/10009] transplant_loss 1.6280, rec_loss 0.0369, quant_error 0.1831,
Train Epoch: [1/5] Iters:[5390/10009] transplant_loss 1.6279, rec_loss 0.0369, quant_error 0.1830,
Train Epoch: [1/5] Iters:[5400/10009] transplant_loss 1.6254, rec_loss 0.0366, quant_error 0.1828,
Train Epoch: [1/5] Iters:[5410/10009] transplant_loss 1.6230, rec_loss 0.0365, quant_error 0.1825,
Train Epoch: [1/5] Iters:[5420/10009] transplant_loss 1.6217, rec_loss 0.0361, quant_error 0.1823,
Train Epoch: [1/5] Iters:[5430/10009] transplant_loss 1.6193, rec_loss 0.0356, quant_error 0.1820,
Train Epoch: [1/5] Iters:[5440/10009] transplant_loss 1.6183, rec_loss 0.0354, quant_error 0.1819,
Train Epoch: [1/5] Iters:[5450/10009] transplant_loss 1.6179, rec_loss 0.0353, quant_error 0.1818,
Train Epoch: [1/5] Iters:[5460/10009] transplant_loss 1.6181, rec_loss 0.0355, quant_error 0.1819,
Train Epoch: [1/5] Iters:[5470/10009] transplant_loss 1.6177, rec_loss 0.0360, quant_error 0.1819,
Train Epoch: [1/5] Iters:[5480/10009] transplant_loss 1.6195, rec_loss 0.0365, quant_error 0.1821,
Train Epoch: [1/5] Iters:[5490/10009] transplant_loss 1.6165, rec_loss 0.0364, quant_error 0.1818,
Train Epoch: [1/5] Iters:[5500/10009] transplant_loss 1.6170, rec_loss 0.0370, quant_error 0.1818,
Train Epoch: [1/5] Iters:[5510/10009] transplant_loss 1.6178, rec_loss 0.0365, quant_error 0.1819,
Train Epoch: [1/5] Iters:[5520/10009] transplant_loss 1.6181, rec_loss 0.0359, quant_error 0.1819,
Train Epoch: [1/5] Iters:[5530/10009] transplant_loss 1.6140, rec_loss 0.0357, quant_error 0.1814,
Train Epoch: [1/5] Iters:[5540/10009] transplant_loss 1.6162, rec_loss 0.0358, quant_error 0.1817,
Train Epoch: [1/5] Iters:[5550/10009] transplant_loss 1.6173, rec_loss 0.0357, quant_error 0.1818,
Train Epoch: [1/5] Iters:[5560/10009] transplant_loss 1.6152, rec_loss 0.0364, quant_error 0.1816,
Train Epoch: [1/5] Iters:[5570/10009] transplant_loss 1.6137, rec_loss 0.0370, quant_error 0.1814,
Train Epoch: [1/5] Iters:[5580/10009] transplant_loss 1.6163, rec_loss 0.0366, quant_error 0.1818,
Train Epoch: [1/5] Iters:[5590/10009] transplant_loss 1.6190, rec_loss 0.0366, quant_error 0.1821,
Train Epoch: [1/5] Iters:[5600/10009] transplant_loss 1.6189, rec_loss 0.0364, quant_error 0.1820,
Train Epoch: [1/5] Iters:[5610/10009] transplant_loss 1.6216, rec_loss 0.0361, quant_error 0.1824,
Train Epoch: [1/5] Iters:[5620/10009] transplant_loss 1.6204, rec_loss 0.0358, quant_error 0.1822,
Train Epoch: [1/5] Iters:[5630/10009] transplant_loss 1.6175, rec_loss 0.0361, quant_error 0.1819,
Train Epoch: [1/5] Iters:[5640/10009] transplant_loss 1.6125, rec_loss 0.0369, quant_error 0.1813,
Train Epoch: [1/5] Iters:[5650/10009] transplant_loss 1.6071, rec_loss 0.0369, quant_error 0.1807,
Train Epoch: [1/5] Iters:[5660/10009] transplant_loss 1.6028, rec_loss 0.0364, quant_error 0.1803,
Train Epoch: [1/5] Iters:[5670/10009] transplant_loss 1.6024, rec_loss 0.0372, quant_error 0.1803,
Train Epoch: [1/5] Iters:[5680/10009] transplant_loss 1.6006, rec_loss 0.0372, quant_error 0.1800,
Train Epoch: [1/5] Iters:[5690/10009] transplant_loss 1.6013, rec_loss 0.0365, quant_error 0.1801,
Train Epoch: [1/5] Iters:[5700/10009] transplant_loss 1.6027, rec_loss 0.0364, quant_error 0.1803,
Train Epoch: [1/5] Iters:[5710/10009] transplant_loss 1.6055, rec_loss 0.0368, quant_error 0.1806,
Train Epoch: [1/5] Iters:[5720/10009] transplant_loss 1.6075, rec_loss 0.0367, quant_error 0.1808,
Train Epoch: [1/5] Iters:[5730/10009] transplant_loss 1.6095, rec_loss 0.0363, quant_error 0.1810,
Train Epoch: [1/5] Iters:[5740/10009] transplant_loss 1.6085, rec_loss 0.0365, quant_error 0.1809,
Train Epoch: [1/5] Iters:[5750/10009] transplant_loss 1.6081, rec_loss 0.0368, quant_error 0.1809,
Train Epoch: [1/5] Iters:[5760/10009] transplant_loss 1.6067, rec_loss 0.0366, quant_error 0.1808,
Train Epoch: [1/5] Iters:[5770/10009] transplant_loss 1.6049, rec_loss 0.0366, quant_error 0.1806,
Train Epoch: [1/5] Iters:[5780/10009] transplant_loss 1.6035, rec_loss 0.0368, quant_error 0.1804,
Train Epoch: [1/5] Iters:[5790/10009] transplant_loss 1.6027, rec_loss 0.0368, quant_error 0.1803,
Train Epoch: [1/5] Iters:[5800/10009] transplant_loss 1.6035, rec_loss 0.0363, quant_error 0.1804,
Train Epoch: [1/5] Iters:[5810/10009] transplant_loss 1.5992, rec_loss 0.0361, quant_error 0.1800,
Train Epoch: [1/5] Iters:[5820/10009] transplant_loss 1.5975, rec_loss 0.0357, quant_error 0.1798,
Train Epoch: [1/5] Iters:[5830/10009] transplant_loss 1.5967, rec_loss 0.0358, quant_error 0.1797,
Train Epoch: [1/5] Iters:[5840/10009] transplant_loss 1.5941, rec_loss 0.0361, quant_error 0.1794,
Train Epoch: [1/5] Iters:[5850/10009] transplant_loss 1.5923, rec_loss 0.0363, quant_error 0.1792,
Train Epoch: [1/5] Iters:[5860/10009] transplant_loss 1.5951, rec_loss 0.0363, quant_error 0.1795,
Train Epoch: [1/5] Iters:[5870/10009] transplant_loss 1.5952, rec_loss 0.0362, quant_error 0.1795,
Train Epoch: [1/5] Iters:[5880/10009] transplant_loss 1.5960, rec_loss 0.0361, quant_error 0.1796,
Train Epoch: [1/5] Iters:[5890/10009] transplant_loss 1.5980, rec_loss 0.0358, quant_error 0.1798,
Train Epoch: [1/5] Iters:[5900/10009] transplant_loss 1.5970, rec_loss 0.0356, quant_error 0.1797,
Train Epoch: [1/5] Iters:[5910/10009] transplant_loss 1.5947, rec_loss 0.0358, quant_error 0.1795,
Train Epoch: [1/5] Iters:[5920/10009] transplant_loss 1.5952, rec_loss 0.0358, quant_error 0.1795,
Train Epoch: [1/5] Iters:[5930/10009] transplant_loss 1.5955, rec_loss 0.0357, quant_error 0.1796,
Train Epoch: [1/5] Iters:[5940/10009] transplant_loss 1.5941, rec_loss 0.0355, quant_error 0.1794,
Train Epoch: [1/5] Iters:[5950/10009] transplant_loss 1.5924, rec_loss 0.0357, quant_error 0.1792,
Train Epoch: [1/5] Iters:[5960/10009] transplant_loss 1.5925, rec_loss 0.0355, quant_error 0.1792,
Train Epoch: [1/5] Iters:[5970/10009] transplant_loss 1.5918, rec_loss 0.0357, quant_error 0.1792,
Train Epoch: [1/5] Iters:[5980/10009] transplant_loss 1.5897, rec_loss 0.0357, quant_error 0.1789,
Train Epoch: [1/5] Iters:[5990/10009] transplant_loss 1.5900, rec_loss 0.0359, quant_error 0.1790,
Train Epoch: [1/5] Iters:[6000/10009] transplant_loss 1.5910, rec_loss 0.0358, quant_error 0.1791,
Train Epoch: [1/5] Iters:[6010/10009] transplant_loss 1.5903, rec_loss 0.0362, quant_error 0.1791,
Train Epoch: [1/5] Iters:[6020/10009] transplant_loss 1.5869, rec_loss 0.0360, quant_error 0.1787,
Train Epoch: [1/5] Iters:[6030/10009] transplant_loss 1.5880, rec_loss 0.0359, quant_error 0.1788,
Train Epoch: [1/5] Iters:[6040/10009] transplant_loss 1.5857, rec_loss 0.0357, quant_error 0.1785,
Train Epoch: [1/5] Iters:[6050/10009] transplant_loss 1.5832, rec_loss 0.0360, quant_error 0.1782,
Train Epoch: [1/5] Iters:[6060/10009] transplant_loss 1.5828, rec_loss 0.0355, quant_error 0.1782,
Train Epoch: [1/5] Iters:[6070/10009] transplant_loss 1.5844, rec_loss 0.0356, quant_error 0.1784,
Train Epoch: [1/5] Iters:[6080/10009] transplant_loss 1.5829, rec_loss 0.0358, quant_error 0.1782,
Train Epoch: [1/5] Iters:[6090/10009] transplant_loss 1.5834, rec_loss 0.0357, quant_error 0.1783,
Train Epoch: [1/5] Iters:[6100/10009] transplant_loss 1.5828, rec_loss 0.0353, quant_error 0.1782,
Train Epoch: [1/5] Iters:[6110/10009] transplant_loss 1.5825, rec_loss 0.0355, quant_error 0.1781,
Train Epoch: [1/5] Iters:[6120/10009] transplant_loss 1.5789, rec_loss 0.0357, quant_error 0.1777,
Train Epoch: [1/5] Iters:[6130/10009] transplant_loss 1.5763, rec_loss 0.0359, quant_error 0.1775,
Train Epoch: [1/5] Iters:[6140/10009] transplant_loss 1.5743, rec_loss 0.0360, quant_error 0.1772,
Train Epoch: [1/5] Iters:[6150/10009] transplant_loss 1.5737, rec_loss 0.0360, quant_error 0.1772,
Train Epoch: [1/5] Iters:[6160/10009] transplant_loss 1.5708, rec_loss 0.0357, quant_error 0.1769,
Train Epoch: [1/5] Iters:[6170/10009] transplant_loss 1.5687, rec_loss 0.0353, quant_error 0.1767,
Train Epoch: [1/5] Iters:[6180/10009] transplant_loss 1.5676, rec_loss 0.0353, quant_error 0.1766,
Train Epoch: [1/5] Iters:[6190/10009] transplant_loss 1.5677, rec_loss 0.0355, quant_error 0.1766,
Train Epoch: [1/5] Iters:[6200/10009] transplant_loss 1.5687, rec_loss 0.0353, quant_error 0.1767,
Train Epoch: [1/5] Iters:[6210/10009] transplant_loss 1.5703, rec_loss 0.0355, quant_error 0.1768,
Train Epoch: [1/5] Iters:[6220/10009] transplant_loss 1.5745, rec_loss 0.0354, quant_error 0.1773,
Train Epoch: [1/5] Iters:[6230/10009] transplant_loss 1.5781, rec_loss 0.0350, quant_error 0.1777,
Train Epoch: [1/5] Iters:[6240/10009] transplant_loss 1.5791, rec_loss 0.0351, quant_error 0.1778,
Train Epoch: [1/5] Iters:[6250/10009] transplant_loss 1.5768, rec_loss 0.0354, quant_error 0.1776,
Train Epoch: [1/5] Iters:[6260/10009] transplant_loss 1.5767, rec_loss 0.0357, quant_error 0.1776,
Train Epoch: [1/5] Iters:[6270/10009] transplant_loss 1.5769, rec_loss 0.0362, quant_error 0.1776,
Train Epoch: [1/5] Iters:[6280/10009] transplant_loss 1.5745, rec_loss 0.0364, quant_error 0.1774,
Train Epoch: [1/5] Iters:[6290/10009] transplant_loss 1.5741, rec_loss 0.0361, quant_error 0.1773,
Train Epoch: [1/5] Iters:[6300/10009] transplant_loss 1.5741, rec_loss 0.0363, quant_error 0.1774,
Train Epoch: [1/5] Iters:[6310/10009] transplant_loss 1.5700, rec_loss 0.0361, quant_error 0.1769,
Train Epoch: [1/5] Iters:[6320/10009] transplant_loss 1.5679, rec_loss 0.0359, quant_error 0.1766,
Train Epoch: [1/5] Iters:[6330/10009] transplant_loss 1.5636, rec_loss 0.0355, quant_error 0.1761,
Train Epoch: [1/5] Iters:[6340/10009] transplant_loss 1.5605, rec_loss 0.0356, quant_error 0.1758,
Train Epoch: [1/5] Iters:[6350/10009] transplant_loss 1.5599, rec_loss 0.0350, quant_error 0.1757,
Train Epoch: [1/5] Iters:[6360/10009] transplant_loss 1.5592, rec_loss 0.0343, quant_error 0.1756,
Train Epoch: [1/5] Iters:[6370/10009] transplant_loss 1.5567, rec_loss 0.0343, quant_error 0.1754,
Train Epoch: [1/5] Iters:[6380/10009] transplant_loss 1.5623, rec_loss 0.0354, quant_error 0.1760,
Train Epoch: [1/5] Iters:[6390/10009] transplant_loss 1.5632, rec_loss 0.0352, quant_error 0.1761,
Train Epoch: [1/5] Iters:[6400/10009] transplant_loss 1.5639, rec_loss 0.0355, quant_error 0.1762,
Train Epoch: [1/5] Iters:[6410/10009] transplant_loss 1.5673, rec_loss 0.0364, quant_error 0.1766,
Train Epoch: [1/5] Iters:[6420/10009] transplant_loss 1.5685, rec_loss 0.0368, quant_error 0.1767,
Train Epoch: [1/5] Iters:[6430/10009] transplant_loss 1.5645, rec_loss 0.0363, quant_error 0.1763,
Train Epoch: [1/5] Iters:[6440/10009] transplant_loss 1.5652, rec_loss 0.0367, quant_error 0.1763,
Train Epoch: [1/5] Iters:[6450/10009] transplant_loss 1.5647, rec_loss 0.0370, quant_error 0.1763,
Train Epoch: [1/5] Iters:[6460/10009] transplant_loss 1.5622, rec_loss 0.0369, quant_error 0.1760,
Train Epoch: [1/5] Iters:[6470/10009] transplant_loss 1.5617, rec_loss 0.0366, quant_error 0.1760,
Train Epoch: [1/5] Iters:[6480/10009] transplant_loss 1.5601, rec_loss 0.0364, quant_error 0.1758,
Train Epoch: [1/5] Iters:[6490/10009] transplant_loss 1.5571, rec_loss 0.0357, quant_error 0.1755,
Train Epoch: [1/5] Iters:[6500/10009] transplant_loss 1.5555, rec_loss 0.0351, quant_error 0.1752,
Train Epoch: [1/5] Iters:[6510/10009] transplant_loss 1.5540, rec_loss 0.0352, quant_error 0.1751,
Train Epoch: [1/5] Iters:[6520/10009] transplant_loss 1.5522, rec_loss 0.0352, quant_error 0.1749,
Train Epoch: [1/5] Iters:[6530/10009] transplant_loss 1.5545, rec_loss 0.0354, quant_error 0.1752,
Train Epoch: [1/5] Iters:[6540/10009] transplant_loss 1.5549, rec_loss 0.0360, quant_error 0.1753,
Train Epoch: [1/5] Iters:[6550/10009] transplant_loss 1.5545, rec_loss 0.0367, quant_error 0.1752,
Train Epoch: [1/5] Iters:[6560/10009] transplant_loss 1.5564, rec_loss 0.0363, quant_error 0.1754,
Train Epoch: [1/5] Iters:[6570/10009] transplant_loss 1.5556, rec_loss 0.0361, quant_error 0.1754,
Train Epoch: [1/5] Iters:[6580/10009] transplant_loss 1.5524, rec_loss 0.0357, quant_error 0.1750,
Train Epoch: [1/5] Iters:[6590/10009] transplant_loss 1.5515, rec_loss 0.0351, quant_error 0.1749,
Train Epoch: [1/5] Iters:[6600/10009] transplant_loss 1.5510, rec_loss 0.0346, quant_error 0.1748,
Train Epoch: [1/5] Iters:[6610/10009] transplant_loss 1.5477, rec_loss 0.0351, quant_error 0.1745,
Train Epoch: [1/5] Iters:[6620/10009] transplant_loss 1.5442, rec_loss 0.0357, quant_error 0.1741,
Train Epoch: [1/5] Iters:[6630/10009] transplant_loss 1.5421, rec_loss 0.0361, quant_error 0.1739,
Train Epoch: [1/5] Iters:[6640/10009] transplant_loss 1.5418, rec_loss 0.0366, quant_error 0.1739,
Train Epoch: [1/5] Iters:[6650/10009] transplant_loss 1.5402, rec_loss 0.0370, quant_error 0.1737,
Train Epoch: [1/5] Iters:[6660/10009] transplant_loss 1.5404, rec_loss 0.0369, quant_error 0.1737,
Train Epoch: [1/5] Iters:[6670/10009] transplant_loss 1.5409, rec_loss 0.0364, quant_error 0.1737,
Train Epoch: [1/5] Iters:[6680/10009] transplant_loss 1.5412, rec_loss 0.0364, quant_error 0.1738,
Train Epoch: [1/5] Iters:[6690/10009] transplant_loss 1.5389, rec_loss 0.0364, quant_error 0.1735,
Train Epoch: [1/5] Iters:[6700/10009] transplant_loss 1.5386, rec_loss 0.0361, quant_error 0.1735,
Train Epoch: [1/5] Iters:[6710/10009] transplant_loss 1.5373, rec_loss 0.0363, quant_error 0.1733,
Train Epoch: [1/5] Iters:[6720/10009] transplant_loss 1.5381, rec_loss 0.0359, quant_error 0.1734,
Train Epoch: [1/5] Iters:[6730/10009] transplant_loss 1.5381, rec_loss 0.0362, quant_error 0.1734,
Train Epoch: [1/5] Iters:[6740/10009] transplant_loss 1.5376, rec_loss 0.0360, quant_error 0.1733,
Train Epoch: [1/5] Iters:[6750/10009] transplant_loss 1.5366, rec_loss 0.0360, quant_error 0.1733,
Train Epoch: [1/5] Iters:[6760/10009] transplant_loss 1.5362, rec_loss 0.0357, quant_error 0.1732,
Train Epoch: [1/5] Iters:[6770/10009] transplant_loss 1.5369, rec_loss 0.0358, quant_error 0.1733,
Train Epoch: [1/5] Iters:[6780/10009] transplant_loss 1.5390, rec_loss 0.0352, quant_error 0.1735,
Train Epoch: [1/5] Iters:[6790/10009] transplant_loss 1.5391, rec_loss 0.0359, quant_error 0.1736,
Train Epoch: [1/5] Iters:[6800/10009] transplant_loss 1.5397, rec_loss 0.0360, quant_error 0.1736,
Train Epoch: [1/5] Iters:[6810/10009] transplant_loss 1.5400, rec_loss 0.0358, quant_error 0.1736,
Train Epoch: [1/5] Iters:[6820/10009] transplant_loss 1.5375, rec_loss 0.0359, quant_error 0.1734,
Train Epoch: [1/5] Iters:[6830/10009] transplant_loss 1.5342, rec_loss 0.0357, quant_error 0.1731,
Train Epoch: [1/5] Iters:[6840/10009] transplant_loss 1.5328, rec_loss 0.0350, quant_error 0.1729,
Train Epoch: [1/5] Iters:[6850/10009] transplant_loss 1.5309, rec_loss 0.0353, quant_error 0.1726,
Train Epoch: [1/5] Iters:[6860/10009] transplant_loss 1.5292, rec_loss 0.0354, quant_error 0.1725,
Train Epoch: [1/5] Iters:[6870/10009] transplant_loss 1.5286, rec_loss 0.0353, quant_error 0.1724,
Train Epoch: [1/5] Iters:[6880/10009] transplant_loss 1.5290, rec_loss 0.0358, quant_error 0.1724,
Train Epoch: [1/5] Iters:[6890/10009] transplant_loss 1.5301, rec_loss 0.0356, quant_error 0.1726,
Train Epoch: [1/5] Iters:[6900/10009] transplant_loss 1.5316, rec_loss 0.0350, quant_error 0.1727,
Train Epoch: [1/5] Iters:[6910/10009] transplant_loss 1.5321, rec_loss 0.0352, quant_error 0.1728,
Train Epoch: [1/5] Iters:[6920/10009] transplant_loss 1.5334, rec_loss 0.0355, quant_error 0.1729,
Train Epoch: [1/5] Iters:[6930/10009] transplant_loss 1.5313, rec_loss 0.0357, quant_error 0.1727,
Train Epoch: [1/5] Iters:[6940/10009] transplant_loss 1.5278, rec_loss 0.0360, quant_error 0.1723,
Train Epoch: [1/5] Iters:[6950/10009] transplant_loss 1.5258, rec_loss 0.0363, quant_error 0.1721,
Train Epoch: [1/5] Iters:[6960/10009] transplant_loss 1.5239, rec_loss 0.0361, quant_error 0.1719,
Train Epoch: [1/5] Iters:[6970/10009] transplant_loss 1.5204, rec_loss 0.0360, quant_error 0.1715,
Train Epoch: [1/5] Iters:[6980/10009] transplant_loss 1.5198, rec_loss 0.0357, quant_error 0.1715,
Train Epoch: [1/5] Iters:[6990/10009] transplant_loss 1.5210, rec_loss 0.0355, quant_error 0.1717,
Train Epoch: [1/5] Iters:[7000/10009] transplant_loss 1.5196, rec_loss 0.0352, quant_error 0.1715,
Train Epoch: [1/5] Iters:[7010/10009] transplant_loss 1.5194, rec_loss 0.0353, quant_error 0.1715,
Train Epoch: [1/5] Iters:[7020/10009] transplant_loss 1.5202, rec_loss 0.0358, quant_error 0.1715,
Train Epoch: [1/5] Iters:[7030/10009] transplant_loss 1.5194, rec_loss 0.0353, quant_error 0.1714,
Train Epoch: [1/5] Iters:[7040/10009] transplant_loss 1.5180, rec_loss 0.0357, quant_error 0.1712,
Train Epoch: [1/5] Iters:[7050/10009] transplant_loss 1.5200, rec_loss 0.0360, quant_error 0.1715,
Train Epoch: [1/5] Iters:[7060/10009] transplant_loss 1.5211, rec_loss 0.0363, quant_error 0.1716,
Train Epoch: [1/5] Iters:[7070/10009] transplant_loss 1.5208, rec_loss 0.0357, quant_error 0.1717,
Train Epoch: [1/5] Iters:[7080/10009] transplant_loss 1.5234, rec_loss 0.0360, quant_error 0.1720,
Train Epoch: [1/5] Iters:[7090/10009] transplant_loss 1.5235, rec_loss 0.0359, quant_error 0.1720,
Train Epoch: [1/5] Iters:[7100/10009] transplant_loss 1.5192, rec_loss 0.0361, quant_error 0.1715,
Train Epoch: [1/5] Iters:[7110/10009] transplant_loss 1.5192, rec_loss 0.0356, quant_error 0.1715,
Train Epoch: [1/5] Iters:[7120/10009] transplant_loss 1.5200, rec_loss 0.0358, quant_error 0.1716,
Train Epoch: [1/5] Iters:[7130/10009] transplant_loss 1.5198, rec_loss 0.0362, quant_error 0.1715,
Train Epoch: [1/5] Iters:[7140/10009] transplant_loss 1.5205, rec_loss 0.0363, quant_error 0.1716,
Train Epoch: [1/5] Iters:[7150/10009] transplant_loss 1.5206, rec_loss 0.0360, quant_error 0.1716,
Train Epoch: [1/5] Iters:[7160/10009] transplant_loss 1.5179, rec_loss 0.0359, quant_error 0.1713,
Train Epoch: [1/5] Iters:[7170/10009] transplant_loss 1.5156, rec_loss 0.0357, quant_error 0.1711,
Train Epoch: [1/5] Iters:[7180/10009] transplant_loss 1.5121, rec_loss 0.0353, quant_error 0.1707,
Train Epoch: [1/5] Iters:[7190/10009] transplant_loss 1.5118, rec_loss 0.0348, quant_error 0.1706,
